ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-01288,0,0,0,0,0,0,0,0,0,0,0
2018-04049,0,0,0,0,1,0,0,0,0,0,0
2018-01189,0,1,0,0,1,0,0,0,0,0,0
2018-01128,0,1,0,0,1,0,0,0,0,0,0
2018-04154,0,0,0,0,0,0,0,0,0,0,0
2018-00493,0,0,0,0,0,0,0,0,0,0,0
2018-02579,0,0,0,0,1,0,0,0,0,0,0
2018-02959,0,0,0,0,1,0,0,0,0,0,0
2018-03837,0,0,0,1,1,0,0,0,0,0,0
2018-01968,0,0,0,0,1,0,0,0,0,0,0
2018-00699,0,0,0,0,0,0,0,0,0,0,0
2018-00701,0,0,0,0,0,0,0,0,0,0,0
2018-04013,0,0,0,0,1,0,0,0,0,0,0
2018-00195,0,0,0,0,0,0,0,0,0,0,0
2018-02295,0,1,1,0,0,0,0,0,0,0,0
2018-01141,0,0,0,0,0,0,0,0,0,0,0
2018-03972,0,0,0,0,1,0,0,0,0,0,0
2018-01016,0,0,0,0,1,0,0,0,0,0,0
2018-02554,0,0,0,0,1,0,0,0,0,0,0
2018-01658,0,0,0,0,0,0,0,0,0,0,0
2018-02643,0,0,0,0,0,0,0,0,1,0,0
2018-03562,0,0,0,0,0,0,0,0,0,0,0
2018-01666,0,0,0,0,1,0,0,0,0,0,0
2018-01471,0,0,0,0,0,0,0,0,0,0,0
2018-02577,0,0,0,0,1,0,0,0,0,0,0
2018-03031,0,0,0,1,0,0,0,0,1,0,0
2018-02197,0,1,0,0,0,0,0,0,0,0,0
2018-03156,0,0,0,0,1,0,0,0,0,0,0
2018-01903,0,0,0,0,0,0,0,0,1,0,0
2018-00348,0,0,0,0,0,0,0,0,1,0,0
2018-02485,0,0,0,0,1,0,0,0,0,0,0
2018-02833,0,1,1,0,0,0,0,0,0,0,0
2018-01306,0,0,0,1,1,0,0,0,0,0,0
2018-03035,0,0,0,0,0,0,0,0,0,0,0
2018-01926,0,0,0,0,1,0,0,0,0,0,0
2018-00672,0,0,0,0,0,0,0,0,1,0,0
2018-04024,0,0,0,0,1,0,0,0,0,0,0
2018-02198,0,0,0,0,1,0,0,0,0,0,0
2018-01318,0,0,0,0,0,0,0,0,1,0,0
2018-00389,0,0,0,0,1,0,0,0,0,0,0
2018-03341,0,0,0,0,1,0,0,0,0,0,0
2018-04376,0,0,0,0,1,0,0,0,0,0,0
2018-01879,0,0,0,0,1,0,0,0,0,0,0
2018-04212,0,0,0,0,1,0,0,0,0,0,0
2018-01527,0,0,0,0,1,0,0,0,0,0,0
2018-01572,0,0,0,0,1,0,0,0,0,0,0
2018-01146,0,0,0,0,1,0,0,0,0,0,0
2018-02979,0,0,0,0,0,0,0,0,1,0,0
2018-00510,0,1,0,0,0,0,0,0,0,0,0
2018-02802,0,1,0,0,0,0,1,0,0,0,0
2018-04121,0,0,0,0,1,0,0,0,0,0,0
2018-02465,0,0,0,0,0,0,0,0,0,0,0
2018-03711,0,0,0,0,1,0,0,0,0,0,0
2018-03326,0,0,0,0,0,0,0,0,1,0,0
2018-02794,0,0,0,0,1,0,0,0,0,0,0
2018-00676,0,0,0,0,0,0,0,0,0,0,0
2018-00352,0,0,0,0,0,0,0,0,0,0,0
2018-01646,0,0,0,1,0,0,0,0,1,0,0
2018-03429,0,0,0,1,0,0,0,0,0,0,0
2018-01995,0,0,0,0,1,0,0,0,0,0,0
2018-03369,0,0,0,1,0,0,0,0,0,0,0
2018-03881,0,0,0,0,1,0,0,0,0,0,0
2018-03438,0,0,0,0,0,0,1,0,0,0,0
2018-04284,0,0,0,0,0,0,0,0,1,0,0
2018-03901,0,0,0,0,1,0,0,0,0,0,0
2018-01257,0,0,0,0,1,0,0,0,0,0,0
2018-03695,0,0,0,0,1,0,0,0,0,0,0
2018-00474,0,0,0,0,1,0,0,0,0,0,0
2018-00564,0,0,0,0,0,0,0,0,1,0,0
2018-00341,0,0,0,0,0,0,0,0,0,0,0
2018-00073,0,0,0,0,0,0,0,0,0,0,0
2018-02417,0,0,0,0,1,0,0,0,0,0,0
2018-03608,0,0,0,0,1,0,0,0,0,0,0
2018-03344,0,1,1,0,0,0,0,0,0,0,0
2018-01786,0,0,0,0,1,0,0,0,0,0,0
2018-00731,0,0,0,0,1,0,0,0,0,0,0
2018-00673,0,0,0,0,1,0,0,0,0,0,0
2018-00928,0,0,0,0,0,0,0,0,0,0,0
2018-02406,0,0,0,0,0,0,0,0,1,0,0
2018-00320,0,0,0,0,0,0,0,0,0,0,0
2018-01172,0,0,0,0,1,0,0,0,0,0,0
2018-00568,0,0,0,0,1,0,0,0,0,0,0
2018-03988,0,0,0,0,0,0,0,0,1,0,0
2018-00748,0,0,0,0,1,0,0,0,0,0,0
2018-03401,0,0,0,0,1,0,0,0,0,0,0
2018-00355,0,0,0,0,1,0,0,0,0,0,0
2018-03508,0,0,0,0,0,0,0,0,0,0,0
2018-03228,0,0,0,0,1,0,0,0,0,0,0
2018-01098,0,0,0,0,1,0,0,0,0,0,0
2018-03964,0,1,0,0,1,0,0,0,0,0,0
2018-01425,0,0,0,1,0,0,0,0,1,0,0
2018-00299,0,0,0,0,0,0,0,0,0,0,0
2018-03359,1,0,0,0,0,0,0,0,0,0,0
2018-01650,0,0,0,0,0,0,0,0,0,0,0
2018-04283,0,0,0,0,0,0,0,0,0,0,0
2018-02031,0,0,0,0,0,0,1,0,0,0,0
2018-00593,0,0,0,0,0,0,1,0,0,0,0
2018-03029,0,1,0,0,0,0,1,0,0,0,0
2018-03638,0,0,0,0,0,0,0,0,0,0,0
2018-00039,0,0,0,0,0,0,0,0,0,0,0
2018-01422,0,0,0,0,1,0,0,0,0,0,0
2018-02626,0,0,0,0,0,0,0,0,0,0,0
2018-00134,0,0,0,0,0,0,0,0,0,0,0
2018-02189,0,0,0,0,1,0,0,0,0,0,0
2018-00966,0,0,0,0,1,0,0,0,0,0,0
2018-01457,0,0,0,0,1,1,0,0,0,0,0
2018-00643,0,0,0,0,1,0,0,0,0,0,0
2018-00489,0,0,0,0,0,0,0,0,1,0,0
2018-03669,0,0,0,0,0,0,0,0,0,0,0
2018-01373,0,1,0,0,1,0,0,0,0,0,0
2018-00439,0,0,0,0,0,0,0,0,1,0,0
2018-01012,0,0,0,0,1,0,0,0,0,0,0
2018-02936,0,0,0,0,1,0,0,0,0,0,0
2018-04204,0,0,0,0,0,0,0,0,0,0,0
2018-04338,0,0,0,0,1,0,0,0,0,0,0
2018-03218,0,0,0,0,1,0,0,0,0,0,0
2018-02863,0,0,0,0,1,0,0,0,0,0,0
2018-03288,0,0,0,1,0,0,0,0,0,0,0
2018-02422,0,0,0,0,1,0,0,0,0,0,0
2018-03604,0,1,1,0,0,0,0,0,0,0,0
2018-01778,0,0,0,0,0,0,0,0,0,0,0
2018-03106,0,0,0,0,1,0,0,0,0,0,0
2018-01638,0,0,0,0,0,0,0,0,0,0,0
2018-03023,0,0,0,0,0,0,0,0,0,0,0
2018-01093,0,0,0,0,1,0,0,0,0,0,0
2018-02346,0,0,0,0,0,0,0,0,0,0,0
2018-00616,0,0,0,0,0,0,0,0,0,0,0
2018-02076,0,0,0,0,0,0,0,0,0,0,0
2018-00690,0,0,0,0,1,0,0,0,0,0,0
2018-01103,0,0,0,0,1,0,0,0,0,0,0
2018-00082,0,0,0,0,0,0,0,0,1,0,0
2018-03349,0,1,0,0,0,0,0,0,0,0,0
2018-02616,0,0,0,0,1,0,0,0,0,0,0
2018-02088,0,1,0,0,0,0,0,0,0,0,0
2018-01218,0,0,0,0,0,0,0,0,0,0,0
2018-03999,0,0,0,0,1,0,0,0,0,0,0
2018-01922,0,0,0,0,1,0,0,0,0,0,0
2018-00377,0,1,0,0,1,0,0,0,0,0,0
2018-01256,0,0,0,0,1,0,0,0,0,0,0
2018-03466,0,0,0,0,1,0,0,0,0,0,0
2018-03694,0,1,0,0,1,0,0,0,0,0,0
2018-01310,0,1,0,0,0,0,0,0,0,0,0
2018-03558,0,0,0,0,1,0,0,0,0,0,0
2018-02884,0,0,0,0,1,0,0,0,0,0,0
2018-03612,0,1,0,0,1,0,0,0,0,0,0
2018-01831,0,1,0,0,0,0,0,0,0,0,0
2018-04143,0,1,0,0,1,0,0,0,0,0,0
2018-01920,0,1,0,0,1,0,0,0,0,0,0
2018-03306,0,0,0,0,1,0,0,0,0,0,0
2018-03048,0,0,0,0,0,0,0,0,0,0,0
2018-00250,0,0,0,0,1,0,0,0,0,0,0
2018-00038,0,0,0,0,0,0,0,0,1,0,0
2018-00079,0,0,0,0,1,0,0,0,0,0,0
2018-02193,0,0,0,0,0,0,0,0,0,0,0
2018-01206,0,0,0,0,0,0,0,0,0,0,0
2018-01494,0,0,0,0,0,0,1,0,0,0,0
2018-01834,0,0,0,0,0,0,0,0,0,0,0
2018-01899,0,0,0,0,1,0,0,0,0,0,0
2018-02034,0,0,0,0,0,0,0,0,1,0,0
2018-00505,0,0,0,0,1,0,0,0,0,0,0
2018-01947,0,0,0,0,1,0,0,0,0,0,0
2018-03530,0,0,0,0,1,0,0,0,0,0,0
2018-00640,0,0,0,0,1,0,0,0,0,0,0
2018-02933,0,0,0,0,0,0,1,0,0,0,0
2018-03536,0,0,0,1,0,0,0,0,1,0,0
2018-03012,0,0,0,0,1,0,0,0,0,0,0
2018-00929,0,0,0,0,1,0,0,0,0,0,0
2018-01948,0,0,0,1,0,0,0,0,0,0,0
2018-01950,0,0,0,0,1,0,0,0,0,0,0
2018-00129,0,0,0,1,1,0,0,0,0,0,0
2018-00784,0,0,0,0,0,0,1,0,0,0,0
2018-03523,0,0,0,0,1,0,0,0,0,0,0
2018-00379,0,0,0,0,1,0,0,0,0,0,0
2018-00453,0,0,0,0,1,0,0,0,0,0,0
2018-00233,0,0,0,0,1,0,0,0,0,0,0
2018-00050,0,0,0,0,0,0,0,0,0,0,0
2018-03056,0,0,0,0,0,0,1,0,0,0,0
2018-01809,0,0,0,0,1,0,0,0,0,0,0
2018-02698,0,0,0,0,1,0,0,0,0,0,0
2018-01700,0,0,0,0,0,0,1,0,0,0,0
2018-02847,0,0,0,0,0,0,0,0,0,0,0
2018-03096,0,0,0,0,0,0,0,0,0,0,0
2018-02858,0,0,0,0,0,0,1,0,0,0,0
2018-00927,0,0,0,0,1,0,0,0,0,0,0
2018-02732,0,0,0,0,0,0,0,0,0,0,0
2018-00705,0,1,1,0,0,0,0,0,0,0,0
2018-02889,0,0,0,0,0,0,0,0,0,0,0
2018-01240,0,0,0,0,1,0,0,0,0,0,0
2018-03553,0,0,0,0,0,0,0,0,1,0,0
2018-04079,0,0,0,1,0,0,0,0,0,0,0
2018-01265,0,0,0,0,0,0,1,0,0,0,0
2018-00018,0,1,0,0,0,0,1,0,0,0,0
2018-00358,0,0,0,0,1,0,0,0,0,0,0
2018-02621,0,0,0,0,0,0,0,0,0,0,0
2018-02971,0,0,0,0,1,0,0,0,0,0,0
2018-04330,0,0,0,0,0,0,0,0,0,0,0
2018-01513,0,1,1,0,0,0,0,0,0,0,0
2018-00743,0,0,0,1,0,0,0,0,0,0,0
2018-00930,0,0,0,0,0,0,0,0,0,0,0
2018-01703,0,0,0,0,0,0,1,0,0,0,0
2018-04378,0,1,0,0,1,0,0,0,0,0,0
2018-00525,0,1,0,0,1,0,0,0,0,0,0
2018-01345,0,0,0,0,1,0,0,0,0,0,0
2018-01380,0,0,0,0,1,0,0,0,0,0,0
2018-03435,0,0,0,0,0,0,0,0,1,0,0
2018-01508,0,1,0,0,1,0,0,0,0,0,0
2018-01952,0,0,0,0,0,0,1,0,0,0,0
2018-00563,0,0,0,0,1,0,0,0,0,0,0
2018-00033,0,0,0,0,1,0,0,0,0,0,0
2018-02575,0,0,0,0,0,0,0,0,0,0,0
2018-00831,0,0,0,0,0,0,0,0,0,0,0
2018-02986,0,0,0,0,0,0,0,0,1,0,0
2018-02510,0,1,0,0,1,0,0,0,0,0,0
2018-03265,0,0,0,0,0,0,1,0,0,0,0
2018-01901,0,0,0,0,1,0,0,0,0,0,0
2018-02229,0,0,0,0,0,0,1,0,0,0,0
2018-03759,0,0,0,0,1,0,0,0,0,0,0
2018-01430,0,0,0,0,0,0,1,0,0,0,0
2018-00607,0,0,0,0,0,0,0,0,1,0,0
2018-03052,0,0,0,0,1,0,0,0,0,0,0
2018-00009,0,0,0,0,1,0,0,0,0,0,0
2018-00360,0,0,0,1,1,0,0,0,0,0,0
2018-01503,0,0,0,0,1,0,0,0,0,0,0
2018-03718,0,1,1,0,0,0,0,0,0,0,0
2018-04235,0,0,0,0,0,0,0,0,0,0,0
2018-00031,0,0,0,0,1,0,0,0,0,0,0
2018-03621,0,1,0,0,1,0,0,0,0,0,0
2018-00796,0,0,0,0,1,0,0,0,0,0,0
2018-01106,0,0,0,0,1,0,0,0,0,0,0
2018-03800,0,0,0,0,1,0,0,0,0,0,0
2018-01033,0,0,0,0,1,0,0,0,0,0,0
2018-01370,0,0,0,0,1,0,0,0,0,0,0
2018-03677,0,0,0,0,0,0,0,0,0,0,0
2018-02377,0,0,0,0,0,0,0,0,0,0,0
2018-03947,0,0,0,0,1,0,0,0,0,0,0
2018-01021,0,0,0,0,0,0,0,0,1,0,0
2018-02803,0,0,0,0,1,0,0,0,0,0,0
2018-02527,0,0,0,0,0,0,0,0,0,0,0
2018-04188,0,0,0,0,0,0,0,0,0,0,0
2018-03251,0,0,0,0,0,0,0,0,1,0,0
2018-02122,0,0,0,0,1,0,0,0,0,0,0
2018-02598,0,1,0,0,0,0,0,0,0,0,0
2018-02393,0,0,0,0,0,0,0,0,0,0,0
2018-04308,0,0,0,0,0,0,0,0,0,0,0
2018-03311,0,0,0,0,1,0,0,0,0,0,0
2018-01248,0,0,0,0,1,0,0,0,0,0,0
2018-01693,0,0,0,0,0,0,1,0,0,0,0
2018-03302,0,0,0,0,1,0,0,0,0,0,0
2018-03827,0,0,0,0,0,0,0,0,0,0,0
2018-02333,0,1,0,0,0,0,0,0,0,0,0
2018-02480,0,0,0,0,0,0,0,0,0,0,0
2018-02923,0,0,0,0,0,0,0,0,0,0,0
2018-01716,0,0,0,0,0,0,0,0,0,0,0
2018-01181,0,0,0,0,0,0,0,0,1,0,0
2018-03244,0,0,0,1,0,0,0,0,0,0,0
2018-03991,0,0,0,0,0,0,0,0,0,0,0
2018-02357,0,0,0,0,1,0,0,0,0,0,0
2018-02084,0,1,0,0,0,0,0,0,0,0,0
2018-02605,0,0,0,0,1,0,0,0,0,0,0
2018-00720,0,0,0,0,1,0,0,0,0,0,0
2018-01625,0,0,0,0,1,0,0,0,0,0,0
2018-01134,0,0,0,0,1,0,0,0,0,0,0
2018-00051,0,0,0,0,1,0,0,0,0,0,0
2018-02730,0,0,0,0,0,0,0,0,1,0,0
2018-03008,0,1,0,0,1,0,1,0,0,0,0
2018-01437,0,0,0,0,1,0,0,0,0,0,0
2018-02362,0,0,0,0,1,0,0,0,0,0,0
2018-04293,0,0,0,0,0,0,0,0,1,0,0
2018-00269,0,1,0,0,1,0,0,0,0,0,0
2018-02129,0,0,0,0,0,0,0,0,0,0,0
2018-00308,0,0,0,0,1,0,0,0,0,0,0
2018-04162,0,0,0,1,0,0,1,0,0,0,0
2018-03906,0,0,0,0,1,0,0,0,0,0,0
2018-02672,0,0,0,0,0,0,0,0,0,0,0
2018-03507,0,0,0,0,0,0,0,0,1,0,0
2018-01268,0,0,0,0,1,0,0,0,0,0,0
2018-02660,0,0,0,0,1,0,0,0,0,0,0
2018-01888,0,1,0,0,1,0,0,0,0,0,0
2018-02264,0,0,0,0,1,0,0,0,0,0,0
2018-02437,0,0,0,0,1,0,0,0,0,0,0
2018-01282,0,0,0,0,1,0,0,0,0,0,0
2018-03688,0,0,0,0,1,0,0,0,0,0,0
2018-02668,0,0,0,0,0,0,0,0,1,0,0
2018-03590,0,0,0,0,0,0,0,0,1,0,0
2018-02535,0,0,0,0,0,0,0,0,0,0,0
2018-01319,0,0,0,0,1,0,0,0,0,0,0
2018-01446,0,0,0,0,0,0,0,0,0,0,0
2018-03519,0,0,0,0,0,0,0,0,0,0,0
2018-01359,0,0,0,0,1,0,0,0,0,0,0
2018-03336,0,0,0,0,1,0,0,0,0,0,0
2018-03032,0,1,0,0,1,0,0,0,0,0,0
2018-00306,0,0,0,0,1,0,0,0,0,0,0
2018-02585,0,0,0,0,1,0,0,0,0,0,0
2018-01771,0,0,0,0,0,0,0,0,0,0,0
2018-01842,0,0,0,0,1,0,0,0,0,0,0
2018-00366,0,0,0,0,0,0,0,0,0,0,0
2018-01688,0,0,0,0,1,0,0,0,0,0,0
2018-00771,0,0,0,0,0,0,0,0,1,0,0
2018-01109,1,0,0,0,1,0,0,0,0,0,0
2018-00514,0,0,0,0,0,0,0,0,1,0,0
2018-02877,0,0,0,0,1,0,0,0,0,0,0
2018-01355,0,0,0,0,0,0,0,0,1,0,0
2018-01087,0,0,0,0,0,0,1,0,0,0,0
2018-01505,0,0,0,0,0,0,0,0,0,0,0
2018-01105,0,0,0,0,0,0,0,0,0,0,0
2018-02965,0,0,0,0,1,0,0,0,0,0,0
2018-03470,0,0,0,0,1,0,0,0,0,0,0
2018-03173,0,0,0,1,0,0,0,0,0,0,0
2018-03568,0,0,0,0,0,0,0,0,0,0,0
2018-00231,0,0,0,0,1,0,0,0,0,0,0
2018-02587,0,0,0,0,1,0,0,0,0,0,0
2018-01976,0,0,0,0,0,0,0,0,0,0,0
2018-01898,0,0,0,0,1,0,0,0,0,0,0
2018-00824,0,1,0,0,1,0,0,0,0,0,0
2018-00923,0,0,0,0,0,0,0,0,1,0,0
2018-02771,0,0,0,0,1,0,0,0,0,0,0
2018-03894,0,0,0,1,0,0,0,0,0,0,0
2018-00224,0,0,0,0,0,0,0,0,0,0,0
2018-01460,0,0,0,0,0,0,1,0,0,0,0
2018-02325,0,1,0,0,1,0,0,0,0,0,0
2018-00386,0,0,0,1,0,0,0,0,0,0,0
2018-01626,0,0,0,1,0,0,0,0,0,0,0
2018-02978,0,0,0,0,1,0,0,0,0,0,0
2018-03370,0,0,0,0,1,0,0,0,0,0,0
2018-02793,0,0,0,0,0,0,1,0,0,0,0
2018-02806,0,0,0,0,1,0,0,0,0,0,0
2018-01063,0,0,0,0,1,0,0,0,0,0,0
2018-02721,0,0,0,0,0,0,1,0,0,0,0
2018-04171,0,0,0,0,1,0,0,0,0,0,0
2018-03461,0,0,0,0,0,0,0,0,0,0,0
2018-02991,0,0,0,0,0,0,0,0,0,0,0
2018-01969,0,0,0,0,1,0,0,0,0,0,0
2018-04084,0,1,0,0,1,0,0,0,0,0,0
2018-00150,0,0,0,0,0,0,0,0,0,0,0
2018-01813,0,0,0,0,0,0,0,0,0,0,0
2018-02146,0,0,0,0,1,0,0,0,0,0,0
2018-00030,0,0,0,0,0,0,0,0,0,0,0
2018-01414,0,0,0,1,0,0,0,0,0,0,0
2018-02334,0,0,0,0,1,0,0,0,0,0,0
2018-01960,0,0,0,0,1,0,0,0,0,0,0
2018-01050,0,0,0,0,1,0,0,0,0,0,0
2018-00220,0,0,0,0,1,0,0,0,0,0,0
2018-03900,0,0,0,0,1,0,0,0,0,0,0
2018-01670,0,0,0,0,1,0,0,0,0,0,0
2018-00458,0,0,0,0,0,0,0,0,0,0,0
2018-03136,0,1,0,0,0,0,0,0,0,0,0
2018-00247,0,0,0,0,1,0,0,0,0,0,0
2018-00803,0,0,0,0,0,0,0,0,0,0,0
2018-01877,0,0,0,0,1,0,0,0,0,0,0
2018-01032,0,0,0,1,0,0,0,0,1,0,0
2018-00545,0,0,0,0,1,0,0,0,0,0,0
2018-01721,0,0,0,0,1,0,0,0,0,0,0
2018-00404,0,0,0,0,0,0,0,0,0,0,0
2018-00236,0,0,0,0,0,0,0,0,0,0,0
2018-00800,0,0,0,0,0,0,0,0,1,0,0
2018-00762,0,0,0,1,0,0,0,0,1,0,0
2018-01007,0,0,0,0,0,0,0,0,1,0,0
2018-02380,0,1,0,0,1,0,0,0,0,0,0
2018-03895,0,1,0,0,1,0,0,0,0,0,0
2018-03787,0,0,0,0,1,0,0,0,0,0,0
2018-03208,0,0,0,0,0,0,0,0,1,0,0
2018-00055,0,0,0,0,0,0,0,0,0,0,0
2018-02190,0,0,0,0,0,0,0,0,0,0,0
2018-00070,0,0,0,0,0,0,0,0,1,0,0
2018-03813,0,0,0,0,1,0,0,0,0,0,0
2018-03141,0,0,0,0,1,0,0,0,0,0,0
2018-00765,0,1,0,0,1,0,0,0,0,0,0
2018-02540,0,0,0,1,0,0,0,0,1,0,0
2018-03958,0,0,0,0,0,0,0,0,0,0,0
2018-02137,0,0,0,0,1,0,0,0,0,0,0
2018-02846,0,0,0,0,1,0,0,0,0,0,0
2018-02043,0,0,0,0,0,0,0,0,0,0,0
2018-01529,0,1,0,0,0,0,1,0,0,0,0
2018-01186,0,0,0,0,1,0,0,0,0,0,0
2018-03618,0,0,0,1,0,0,0,0,0,0,0
2018-03485,0,0,0,0,1,0,0,0,0,0,0
2018-03178,0,0,0,0,1,0,0,0,0,0,0
2018-00542,0,0,0,1,1,0,0,0,0,0,0
2018-00815,0,0,0,0,1,0,0,0,0,0,0
2018-03408,0,0,0,0,0,0,0,0,0,0,0
2018-01647,0,1,0,0,0,0,1,0,0,0,0
2018-02479,0,0,0,0,1,0,0,0,0,0,0
2018-01272,0,1,0,0,0,0,1,0,0,0,0
2018-02932,0,0,0,1,0,0,0,0,0,0,0
2018-02520,0,0,0,0,1,0,0,0,0,0,0
2018-03039,0,0,0,0,1,0,0,0,0,0,0
2018-01322,0,0,0,0,0,0,0,0,1,0,0
2018-00356,0,0,0,0,1,0,0,0,0,0,0
2018-00368,0,1,1,0,0,0,0,0,0,0,0
2018-04251,0,0,0,0,0,0,1,0,0,0,0
2018-02309,0,0,0,0,0,0,1,0,0,0,0
2018-00367,0,1,0,0,1,0,0,0,0,0,0
2018-03273,0,0,0,0,1,0,0,0,0,0,0
2018-01768,0,0,0,1,0,0,0,0,0,0,0
2018-01705,0,0,0,0,1,0,0,0,0,0,0
2018-02281,0,0,0,0,1,0,0,0,0,0,0
2018-03422,0,0,0,0,0,0,0,0,1,0,0
2018-01704,0,0,0,0,0,0,0,0,0,0,0
2018-00691,0,0,0,0,0,0,0,0,0,0,0
2018-02955,0,1,0,0,0,0,0,0,1,0,0
2018-03601,0,0,0,0,0,0,0,0,0,0,0
2018-00597,0,0,0,0,0,0,0,0,0,0,0
2018-03953,0,0,0,0,1,0,0,0,0,0,0
2018-03932,0,0,0,0,0,0,0,0,0,0,0
2018-03310,0,1,0,0,1,0,0,0,0,0,0
2018-03564,0,0,0,0,0,0,0,0,1,0,0
2018-04067,0,0,0,0,1,0,0,0,0,0,0
2018-01072,0,0,0,1,0,0,0,0,0,0,0
2018-01485,0,0,0,0,1,0,0,0,0,0,0
2018-00723,0,0,0,0,0,0,0,0,0,0,0
2018-01519,0,0,0,0,1,0,0,0,0,0,0
2018-02398,0,1,0,0,1,0,0,0,0,0,0
2018-03927,0,0,0,0,1,0,0,0,0,0,0
2018-02764,0,0,0,0,0,0,0,0,0,0,0
2018-02239,0,0,0,0,0,0,1,0,1,0,0
2018-03358,0,0,0,0,1,0,0,0,0,0,0
2018-01383,0,1,0,0,1,0,0,0,0,0,0
2018-00117,0,0,0,0,0,0,0,0,1,0,0
2018-03450,0,0,0,0,0,0,1,0,0,0,0
2018-02729,0,0,0,0,0,0,0,0,0,0,0
2018-00670,0,0,0,1,0,0,1,0,0,0,0
2018-01451,0,0,0,0,1,0,0,0,0,0,0
2018-02169,0,0,0,0,0,0,0,0,0,0,0
2018-03197,0,0,0,1,0,0,1,0,0,0,0
2018-03909,0,0,0,0,1,0,0,0,0,0,0
2018-03683,0,1,0,0,0,0,0,0,0,0,0
2018-03378,0,0,0,0,1,0,0,0,0,0,0
2018-00075,0,0,0,0,0,0,0,0,1,0,0
2018-01356,0,0,0,0,0,0,0,0,0,0,0
2018-00310,0,0,0,0,0,0,1,0,0,0,0
2018-02111,0,0,0,0,1,0,0,0,0,0,0
2018-02495,0,0,0,0,1,0,0,0,0,0,0
2018-01184,0,0,0,0,1,0,0,0,0,0,0
2018-02615,0,0,0,1,0,0,0,0,0,0,0
2018-01730,0,0,0,0,0,0,0,0,0,0,0
2018-01599,0,0,0,0,0,0,0,0,0,0,0
2018-03444,0,0,0,0,0,0,0,0,0,0,0
2018-00148,0,0,0,0,1,0,0,0,0,0,0
2018-03882,0,0,0,0,0,0,0,0,1,0,0
2018-00808,0,1,0,0,0,0,1,0,0,0,0
2018-00975,0,0,0,0,0,0,0,0,1,0,0
2018-00770,0,0,0,0,0,0,0,0,0,0,0
2018-02277,0,0,0,0,1,0,0,0,0,0,0
2018-01635,0,0,0,0,1,0,0,0,0,0,0
2018-03874,0,1,0,0,0,0,0,0,0,0,0
2018-03134,0,0,0,0,0,0,0,0,0,0,0
2018-01953,0,0,0,0,0,0,1,0,0,0,0
2018-03769,0,0,0,0,1,0,0,0,0,0,0
2018-04183,0,0,0,0,1,0,0,0,0,0,0
2018-00603,0,0,0,0,0,0,0,0,0,0,0
2018-00305,0,0,0,0,0,0,0,0,0,0,0
2018-04146,0,0,0,0,1,0,0,0,0,0,0
2018-00245,0,0,0,0,1,0,0,0,0,0,0
2018-03333,0,0,0,0,0,0,0,0,1,0,0
2018-03477,0,0,0,0,1,0,0,0,0,0,0
2018-00094,0,1,0,0,0,0,0,0,0,0,0
2018-01607,0,0,0,0,0,0,0,0,1,0,0
2018-04286,0,0,0,0,1,0,0,0,0,0,0
2018-02010,0,0,0,0,1,0,0,0,0,0,0
2018-02130,0,0,0,0,1,0,0,0,0,0,0
2018-00093,0,0,0,0,0,0,0,0,1,0,0
2018-00170,0,0,0,0,1,0,0,0,0,0,0
2018-00602,0,0,0,0,1,0,0,0,0,0,0
2018-02241,0,0,0,0,0,0,0,0,1,0,0
2018-00660,0,0,0,0,0,0,1,0,0,0,0
2018-01212,0,0,0,0,1,0,0,0,0,0,0
2018-00032,0,0,0,1,0,0,0,0,0,0,0
2018-00376,0,0,0,1,0,0,0,0,0,0,0
2018-03994,0,0,0,0,0,0,0,0,1,0,0
2018-02230,0,0,0,0,0,0,0,0,1,0,0
2018-01531,0,0,0,0,0,0,0,0,0,0,0
2018-04299,0,0,0,1,0,0,0,0,1,0,0
2018-02365,0,0,0,1,0,0,0,0,0,0,0
2018-03510,0,1,0,0,1,0,0,0,0,0,0
2018-04340,0,0,0,0,1,0,0,0,0,0,0
2018-01727,0,0,0,0,0,0,0,0,1,0,0
2018-04377,0,1,0,0,1,0,0,0,0,0,0
2018-01330,0,0,0,0,0,0,0,0,0,0,0
2018-03312,0,0,0,0,0,0,0,0,1,0,0
2018-01078,0,0,0,0,0,0,0,0,0,0,0
2018-00274,0,0,0,0,0,0,0,0,0,0,0
2018-01996,0,0,0,0,0,0,1,0,0,0,0
2018-01759,0,0,0,0,0,0,0,0,0,0,0
2018-02788,0,0,0,0,0,0,0,0,1,0,0
2018-03938,0,0,0,0,0,0,0,0,1,0,0
2018-01096,0,0,0,0,1,0,0,0,0,0,0
2018-01744,0,0,0,0,1,0,0,0,0,0,0
2018-02734,0,0,0,0,1,0,0,0,0,0,0
2018-03965,0,0,0,0,1,0,0,0,0,0,0
2018-03518,0,0,0,0,1,0,0,0,0,0,0
2018-02708,0,0,0,0,0,0,0,0,1,0,0
2018-00792,0,1,0,0,0,0,1,0,0,0,0
2018-01931,0,0,0,0,0,0,0,0,0,0,0
2018-03363,0,0,0,0,0,0,0,0,0,0,0
2018-03703,0,1,0,0,0,0,0,0,0,0,0
2018-03207,0,0,0,0,1,0,0,0,0,0,0
2018-00105,0,0,0,1,0,0,0,0,0,0,0
2018-02167,0,0,0,0,1,1,1,0,0,0,0
